code_departement,departement,code_commune,commune,nuuance,voix
07,ARDECHE,019,AUBENAS,Parti socialiste,1600.0
07,ARDECHE,102,GUILHERAND-GRANGES,Parti socialiste,0.0
07,ARDECHE,186,PRIVAS,Parti socialiste,1440.0
07,ARDECHE,324,TOURNON-SUR-RHONE,Parti socialiste,0.0
08,ARDENNES,105,CHARLEVILLE-MEZIERES,Parti socialiste,7944.0
08,ARDENNES,363,REVIN,Parti socialiste,1625.0
08,ARDENNES,409,SEDAN,Parti socialiste,2957.0
09,ARIEGE,122,FOIX,Parti socialiste,2357.0
09,ARIEGE,225,PAMIERS,Parti socialiste,2058.0
10,AUBE,081,LA CHAPELLE-SAINT-LUC,Parti socialiste,1340.0
10,AUBE,323,ROMILLY-SUR-SEINE,Parti socialiste,1789.0
10,AUBE,333,SAINT-ANDRE-LES-VERGERS,Parti socialiste,1950.0
10,AUBE,362,SAINTE-SAVINE,Parti socialiste,1451.0
10,AUBE,387,TROYES,Parti socialiste,6354.0
11,AUDE,069,CARCASSONNE,Parti socialiste,7000.0
11,AUDE,076,CASTELNAUDARY,Parti socialiste,2640.0
11,AUDE,206,LIMOUX,Parti socialiste,2232.0
11,AUDE,262,NARBONNE,Parti socialiste,7831.0
12,AVEYRON,145,MILLAU,Parti socialiste,4840.0
12,AVEYRON,176,ONET-LE-CHATEAU,Parti socialiste,1804.0
12,AVEYRON,202,RODEZ,Parti socialiste,3876.0
12,AVEYRON,300,VILLEFRANCHE-DE-ROUERGUE,Parti socialiste,0.0
13,BOUCHES-DU-RHONE,001,AIX-EN-PROVENCE,Parti socialiste,13029.0
13,BOUCHES-DU-RHONE,002,ALLAUCH,Parti socialiste,2861.0
13,BOUCHES-DU-RHONE,004,ARLES,Parti socialiste,7087.0
13,BOUCHES-DU-RHONE,005,AUBAGNE,Parti socialiste,2293.0
13,BOUCHES-DU-RHONE,014,BERRE-L'ETANG,Parti socialiste,1064.0
13,BOUCHES-DU-RHONE,026,CHATEAUNEUF-LES-MARTIGUES,Parti socialiste,3154.0
13,BOUCHES-DU-RHONE,027,CHATEAURENARD,Parti socialiste,1388.0
13,BOUCHES-DU-RHONE,028,LA CIOTAT,Parti socialiste,3295.0
13,BOUCHES-DU-RHONE,039,FOS-SUR-MER,Parti socialiste,1697.0
13,BOUCHES-DU-RHONE,041,GARDANNE,Parti socialiste,1295.0
13,BOUCHES-DU-RHONE,047,ISTRES,Parti socialiste,6431.0
13,BOUCHES-DU-RHONE,054,MARIGNANE,Parti socialiste,3524.0
13,BOUCHES-DU-RHONE,055,MARSEILLE,Parti socialiste,75755.0
13,BOUCHES-DU-RHONE,056,MARTIGUES,Parti socialiste,3100.0
13,BOUCHES-DU-RHONE,063,MIRAMAS,Parti socialiste,2050.0
13,BOUCHES-DU-RHONE,071,LES PENNES-MIRABEAU,Parti socialiste,2623.0
13,BOUCHES-DU-RHONE,077,PORT-DE-BOUC,Parti socialiste,1146.0
13,BOUCHES-DU-RHONE,078,PORT-SAINT-LOUIS-DU-RHONE,Parti socialiste,700.0
13,BOUCHES-DU-RHONE,081,ROGNAC,Parti socialiste,1271.0
13,BOUCHES-DU-RHONE,097,SAINT-MARTIN-DE-CRAU,Parti socialiste,1813.0
13,BOUCHES-DU-RHONE,103,SALON-DE-PROVENCE,Parti socialiste,5847.0
13,BOUCHES-DU-RHONE,106,SEPTEMES-LES-VALLONS,Parti socialiste,899.0
13,BOUCHES-DU-RHONE,108,TARASCON,Parti socialiste,1296.0
13,BOUCHES-DU-RHONE,117,VITROLLES,Parti socialiste,3042.0
14,CALVADOS,047,BAYEUX,Parti socialiste,0.0
14,CALVADOS,118,CAEN,Parti socialiste,16309.0
14,CALVADOS,327,HEROUVILLE-SAINT-CLAIR,Parti socialiste,2874.0
14,CALVADOS,366,LISIEUX,Parti socialiste,3675.0
14,CALVADOS,437,MONDEVILLE,Parti socialiste,2540.0
14,CALVADOS,762,VIRE,Parti socialiste,2731.0
15,CANTAL,014,AURILLAC,Parti socialiste,6662.0
16,CHARENTE,015,ANGOULEME,Parti socialiste,7739.0
16,CHARENTE,102,COGNAC,Parti socialiste,3139.0
16,CHARENTE,374,SOYAUX,Parti socialiste,2051.0
17,CHARENTE-MARITIME,299,ROCHEFORT,Parti socialiste,3603.0
17,CHARENTE-MARITIME,300,LA ROCHELLE,Parti socialiste,0.0
17,CHARENTE-MARITIME,306,ROYAN,Parti socialiste,2722.0
17,CHARENTE-MARITIME,415,SAINTES,Parti socialiste,5277.0
18,CHER,033,BOURGES,Parti socialiste,4932.0
18,CHER,197,SAINT-AMAND-MONTROND,Parti socialiste,0.0
18,CHER,279,VIERZON,Parti socialiste,4275.0
19,CORREZE,031,BRIVE-LA-GAILLARDE,Parti socialiste,7807.0
19,CORREZE,272,TULLE,Parti socialiste,2215.0
19,CORREZE,275,USSEL,Parti socialiste,1296.0
2A,CORSE-DU-SUD,004,AJACCIO,Parti socialiste,662.0
2B,HAUTE-CORSE,033,BASTIA,Parti socialiste,0.0
21,COTE-D'OR,054,BEAUNE,Parti socialiste,3067.0
21,COTE-D'OR,166,CHENOVE,Parti socialiste,3390.0
21,COTE-D'OR,231,DIJON,Parti socialiste,17264.0
21,COTE-D'OR,617,TALANT,Parti socialiste,1954.0
22,COTES-D'ARMOR,050,DINAN,Parti socialiste,9570.0
22,COTES-D'ARMOR,093,LAMBALLE,Parti socialiste,2154.0
22,COTES-D'ARMOR,113,LANNION,Parti socialiste,3843.0
22,COTES-D'ARMOR,136,LOUDEAC,Parti socialiste,2857.0
22,COTES-D'ARMOR,187,PLERIN,Parti socialiste,2188.0
22,COTES-D'ARMOR,215,PLOUFRAGAN,Parti socialiste,1753.0
22,COTES-D'ARMOR,278,SAINT-BRIEUC,Parti socialiste,8418.0
23,CREUSE,096,GUERET,Parti socialiste,3222.0
24,DORDOGNE,037,BERGERAC,Parti socialiste,5249.0
24,DORDOGNE,322,PERIGUEUX,Parti socialiste,4853.0
24,DORDOGNE,520,SARLAT-LA-CANEDA,Parti socialiste,1453.0
25,DOUBS,031,AUDINCOURT,Parti socialiste,0.0
25,DOUBS,056,BESANCON,Parti socialiste,7258.0
25,DOUBS,057,BETHONCOURT,Parti socialiste,919.0
25,DOUBS,388,MONTBELIARD,Parti socialiste,4340.0
25,DOUBS,462,PONTARLIER,Parti socialiste,1975.0
25,DOUBS,580,VALENTIGNEY,Parti socialiste,0.0
26,DROME,058,BOURG-LES-VALENCE,Parti socialiste,3104.0
26,DROME,198,MONTELIMAR,Parti socialiste,4827.0
26,DROME,235,PIERRELATTE,Parti socialiste,1499.0
26,DROME,281,ROMANS-SUR-ISERE,Parti socialiste,4428.0
26,DROME,362,VALENCE,Parti socialiste,9282.0
27,EURE,056,BERNAY,Parti socialiste,1486.0
27,EURE,229,EVREUX,Parti socialiste,5868.0
27,EURE,375,LOUVIERS,Parti socialiste,3511.0
27,EURE,467,PONT-AUDEMER,Parti socialiste,1181.0
27,EURE,681,VERNON,Parti socialiste,3521.0
28,EURE-ET-LOIR,085,CHARTRES,Parti socialiste,6827.0
28,EURE-ET-LOIR,088,CHATEAUDUN,Parti socialiste,1383.0
28,EURE-ET-LOIR,134,DREUX,Parti socialiste,3469.0
28,EURE-ET-LOIR,218,LUCE,Parti socialiste,1921.0
28,EURE-ET-LOIR,229,MAINVILLIERS,Parti socialiste,1326.0
28,EURE-ET-LOIR,280,NOGENT-LE-ROTROU,Parti socialiste,812.0
28,EURE-ET-LOIR,404,VERNOUILLET,Parti socialiste,1370.0
29,FINISTERE,019,BREST,Parti socialiste,27554.0
29,FINISTERE,039,CONCARNEAU,Parti socialiste,4862.0
29,FINISTERE,046,DOUARNENEZ,Parti socialiste,3619.0
29,FINISTERE,075,GUIPAVAS,Parti socialiste,2196.0
29,FINISTERE,103,LANDERNEAU,Parti socialiste,3550.0
29,FINISTERE,151,MORLAIX,Parti socialiste,3596.0
29,FINISTERE,189,PLOUGASTEL-DAOULAS,Parti socialiste,1872.0
29,FINISTERE,232,QUIMPER,Parti socialiste,12111.0
29,FINISTERE,233,QUIMPERLE,Parti socialiste,3337.0
29,FINISTERE,235,LE RELECQ-KERHUON,Parti socialiste,2101.0
30,GARD,007,ALES,Parti socialiste,4278.0
30,GARD,028,BAGNOLS-SUR-CEZE,Parti socialiste,2911.0
30,GARD,032,BEAUCAIRE,Parti socialiste,874.0
30,GARD,189,NIMES,Parti socialiste,14630.0
30,GARD,258,SAINT-GILLES,Parti socialiste,1071.0
30,GARD,341,VAUVERT,Parti socialiste,1270.0
30,GARD,351,VILLENEUVE-LES-AVIGNON,Parti socialiste,1601.0
31,HAUTE-GARONNE,069,BLAGNAC,Parti socialiste,3729.0
31,HAUTE-GARONNE,149,COLOMIERS,Parti socialiste,5949.0
31,HAUTE-GARONNE,157,CUGNAUX,Parti socialiste,2392.0
31,HAUTE-GARONNE,395,MURET,Parti socialiste,3094.0
31,HAUTE-GARONNE,446,RAMONVILLE-SAINT-AGNE,Parti socialiste,2220.0
31,HAUTE-GARONNE,483,SAINT-GAUDENS,Parti socialiste,2462.0
31,HAUTE-GARONNE,555,TOULOUSE,Parti socialiste,48778.0
31,HAUTE-GARONNE,561,L'UNION,Parti socialiste,2800.0
32,GERS,013,AUCH,Parti socialiste,5563.0
33,GIRONDE,009,ARCACHON,Parti socialiste,1966.0
33,GIRONDE,039,BEGLES,Parti socialiste,3917.0
33,GIRONDE,056,BLANQUEFORT,Parti socialiste,2200.0
33,GIRONDE,063,BORDEAUX,Parti socialiste,25956.0
33,GIRONDE,069,LE BOUSCAT,Parti socialiste,3628.0
33,GIRONDE,119,CENON,Parti socialiste,4735.0
33,GIRONDE,122,CESTAS,Parti socialiste,4541.0
33,GIRONDE,162,EYSINES,Parti socialiste,3502.0
33,GIRONDE,167,FLOIRAC,Parti socialiste,2912.0
33,GIRONDE,192,GRADIGNAN,Parti socialiste,3788.0
33,GIRONDE,243,LIBOURNE,Parti socialiste,4832.0
33,GIRONDE,249,LORMONT,Parti socialiste,3624.0
33,GIRONDE,281,MERIGNAC,Parti socialiste,12399.0
33,GIRONDE,318,PESSAC,Parti socialiste,8982.0
33,GIRONDE,449,SAINT-MEDARD-EN-JALLES,Parti socialiste,5123.0
33,GIRONDE,522,TALENCE,Parti socialiste,5998.0
33,GIRONDE,529,LA TESTE-DE-BUCH,Parti socialiste,3185.0
33,GIRONDE,550,VILLENAVE-D'ORNON,Parti socialiste,5728.0
34,HERAULT,003,AGDE,Parti socialiste,2368.0
34,HERAULT,032,BEZIERS,Parti socialiste,10344.0
34,HERAULT,057,CASTELNAU-LE-LEZ,Parti socialiste,1764.0
34,HERAULT,108,FRONTIGNAN,Parti socialiste,2835.0
34,HERAULT,145,LUNEL,Parti socialiste,2764.0
34,HERAULT,154,MAUGUIO,Parti socialiste,1948.0
34,HERAULT,172,MONTPELLIER,Parti socialiste,27638.0
34,HERAULT,301,SETE,Parti socialiste,5848.0
35,ILLE-ET-VILAINE,051,CESSON-SEVIGNE,Parti socialiste,1973.0
35,ILLE-ET-VILAINE,093,DINARD,Parti socialiste,1589.0
35,ILLE-ET-VILAINE,115,FOUGERES,Parti socialiste,4747.0
35,ILLE-ET-VILAINE,236,REDON,Parti socialiste,1927.0
35,ILLE-ET-VILAINE,238,RENNES,Parti socialiste,28951.0
35,ILLE-ET-VILAINE,288,SAINT-MALO,Parti socialiste,7751.0
35,ILLE-ET-VILAINE,360,VITRE,Parti socialiste,1552.0
36,INDRE,044,CHATEAUROUX,Parti socialiste,7943.0
36,INDRE,088,ISSOUDUN,Parti socialiste,4391.0
37,INDRE-ET-LOIRE,003,AMBOISE,Parti socialiste,1824.0
37,INDRE-ET-LOIRE,122,JOUE-LES-TOURS,Parti socialiste,5627.0
37,INDRE-ET-LOIRE,208,SAINT-AVERTIN,Parti socialiste,1921.0
37,INDRE-ET-LOIRE,214,SAINT-CYR-SUR-LOIRE,Parti socialiste,2727.0
37,INDRE-ET-LOIRE,233,SAINT-PIERRE-DES-CORPS,Parti socialiste,2557.0
37,INDRE-ET-LOIRE,261,TOURS,Parti socialiste,16680.0
38,ISERE,053,BOURGOIN-JALLIEU,Parti socialiste,2350.0
38,ISERE,151,ECHIROLLES,Parti socialiste,3957.0
38,ISERE,169,FONTAINE,Parti socialiste,2562.0
38,ISERE,185,GRENOBLE,Parti socialiste,9949.0
38,ISERE,229,MEYLAN,Parti socialiste,0.0
38,ISERE,317,LE PONT-DE-CLAIX,Parti socialiste,1010.0
38,ISERE,382,SAINT-EGREVE,Parti socialiste,2845.0
38,ISERE,421,SAINT-MARTIN-D'HERES,Parti socialiste,4073.0
38,ISERE,485,SEYSSINET-PARISET,Parti socialiste,2064.0
38,ISERE,544,VIENNE,Parti socialiste,4733.0
38,ISERE,553,VILLEFONTAINE,Parti socialiste,1335.0
38,ISERE,563,VOIRON,Parti socialiste,2311.0
39,JURA,097,CHAMPAGNOLE,Parti socialiste,1215.0
39,JURA,198,DOLE,Parti socialiste,3853.0
39,JURA,300,LONS-LE-SAUNIER,Parti socialiste,2496.0
39,JURA,478,SAINT-CLAUDE,Parti socialiste,1405.0
40,LANDES,088,DAX,Parti socialiste,3753.0
40,LANDES,192,MONT-DE-MARSAN,Parti socialiste,5707.0
40,LANDES,279,SAINT-PAUL-LES-DAX,Parti socialiste,3042.0
41,LOIR-ET-CHER,018,BLOIS,Parti socialiste,8029.0
41,LOIR-ET-CHER,194,ROMORANTIN-LANTHENAY,Parti socialiste,4365.0
41,LOIR-ET-CHER,269,VENDOME,Parti socialiste,3202.0
42,LOIRE,044,LE CHAMBON-FEUGEROLLES,Parti socialiste,1120.0
42,LOIRE,095,FIRMINY,Parti socialiste,1361.0
42,LOIRE,147,MONTBRISON,Parti socialiste,1729.0
42,LOIRE,183,LA RICAMARIE,Parti socialiste,497.0
42,LOIRE,186,RIVE-DE-GIER,Parti socialiste,1307.0
42,LOIRE,187,ROANNE,Parti socialiste,7004.0
42,LOIRE,189,ROCHE-LA-MOLIERE,Parti socialiste,0.0
42,LOIRE,207,SAINT-CHAMOND,Parti socialiste,5348.0
42,LOIRE,218,SAINT-ETIENNE,Parti socialiste,13569.0
42,LOIRE,279,SAINT-JUST-SAINT-RAMBERT,Parti socialiste,1253.0
43,HAUTE-LOIRE,157,LE PUY-EN-VELAY,Parti socialiste,2514.0
44,LOIRE-ATLANTIQUE,020,BOUGUENAIS,Parti socialiste,3603.0
44,LOIRE-ATLANTIQUE,026,CARQUEFOU,Parti socialiste,1992.0
44,LOIRE-ATLANTIQUE,035,LA CHAPELLE-SUR-ERDRE,Parti socialiste,3084.0
44,LOIRE-ATLANTIQUE,036,CHATEAUBRIANT,Parti socialiste,2941.0
44,LOIRE-ATLANTIQUE,047,COUERON,Parti socialiste,4401.0
44,LOIRE-ATLANTIQUE,055,LA BAULE-ESCOUBLAC,Parti socialiste,2579.0
44,LOIRE-ATLANTIQUE,069,GUERANDE,Parti socialiste,1664.0
44,LOIRE-ATLANTIQUE,109,NANTES,Parti socialiste,42247.0
44,LOIRE-ATLANTIQUE,114,ORVAULT,Parti socialiste,4852.0
44,LOIRE-ATLANTIQUE,143,REZE,Parti socialiste,9259.0
44,LOIRE-ATLANTIQUE,162,SAINT-HERBLAIN,Parti socialiste,11251.0
44,LOIRE-ATLANTIQUE,184,SAINT-NAZAIRE,Parti socialiste,13554.0
44,LOIRE-ATLANTIQUE,190,SAINT-SEBASTIEN-SUR-LOIRE,Parti socialiste,5440.0
44,LOIRE-ATLANTIQUE,215,VERTOU,Parti socialiste,3716.0
45,LOIRET,004,AMILLY,Parti socialiste,2003.0
45,LOIRET,068,CHALETTE-SUR-LOING,Parti socialiste,997.0
45,LOIRET,147,FLEURY-LES-AUBRAIS,Parti socialiste,2331.0
45,LOIRET,155,GIEN,Parti socialiste,1840.0
45,LOIRET,208,MONTARGIS,Parti socialiste,1412.0
45,LOIRET,232,OLIVET,Parti socialiste,3137.0
45,LOIRET,234,ORLEANS,Parti socialiste,14753.0
45,LOIRET,252,PITHIVIERS,Parti socialiste,1134.0
45,LOIRET,284,SAINT-JEAN-DE-BRAYE,Parti socialiste,3336.0
45,LOIRET,285,SAINT-JEAN-DE-LA-RUELLE,Parti socialiste,2986.0
45,LOIRET,302,SARAN,Parti socialiste,1638.0
46,LOT,042,CAHORS,Parti socialiste,0.0
46,LOT,102,FIGEAC,Parti socialiste,3014.0
47,LOT-ET-GARONNE,001,AGEN,Parti socialiste,5152.0
47,LOT-ET-GARONNE,157,MARMANDE,Parti socialiste,4590.0
47,LOT-ET-GARONNE,310,TONNEINS,Parti socialiste,2634.0
47,LOT-ET-GARONNE,323,VILLENEUVE-SUR-LOT,Parti socialiste,4134.0
48,LOZERE,095,MENDE,Parti socialiste,0.0
49,MAINE-ET-LOIRE,007,ANGERS,Parti socialiste,18993.0
49,MAINE-ET-LOIRE,015,AVRILLE,Parti socialiste,1996.0
49,MAINE-ET-LOIRE,099,CHOLET,Parti socialiste,8346.0
49,MAINE-ET-LOIRE,246,LES PONTS-DE-CE,Parti socialiste,1849.0
49,MAINE-ET-LOIRE,267,SAINT-BARTHELEMY-D'ANJOU,Parti socialiste,2019.0
49,MAINE-ET-LOIRE,328,SAUMUR,Parti socialiste,4093.0
49,MAINE-ET-LOIRE,353,TRELAZE,Parti socialiste,1513.0
50,MANCHE,025,AVRANCHES,Parti socialiste,1243.0
50,MANCHE,129,CHERBOURG-OCTEVILLE,Parti socialiste,3433.0
50,MANCHE,147,COUTANCES,Parti socialiste,1529.0
50,MANCHE,173,EQUEURDREVILLE-HAINNEVILLE,Parti socialiste,3183.0
50,MANCHE,218,GRANVILLE,Parti socialiste,2144.0
50,MANCHE,383,OCTEVILLE,Parti socialiste,2474.0
50,MANCHE,502,SAINT-LO,Parti socialiste,4440.0
50,MANCHE,602,TOURLAVILLE,Parti socialiste,3018.0
51,MARNE,108,CHALONS-EN-CHAMPAGNE,Parti socialiste,3116.0
51,MARNE,230,EPERNAY,Parti socialiste,3173.0
51,MARNE,454,REIMS,Parti socialiste,19402.0
51,MARNE,649,VITRY-LE-FRANCOIS,Parti socialiste,2435.0
52,HAUTE-MARNE,121,CHAUMONT,Parti socialiste,4170.0
52,HAUTE-MARNE,269,LANGRES,Parti socialiste,1759.0
52,HAUTE-MARNE,448,SAINT-DIZIER,Parti socialiste,3895.0
53,MAYENNE,130,LAVAL,Parti socialiste,10612.0
53,MAYENNE,147,MAYENNE,Parti socialiste,3690.0
54,MEURTHE-ET-MOSELLE,159,DOMBASLE-SUR-MEURTHE,Parti socialiste,1855.0
54,MEURTHE-ET-MOSELLE,274,JARVILLE-LA-MALGRANGE,Parti socialiste,1461.0
54,MEURTHE-ET-MOSELLE,280,JOEUF,Parti socialiste,788.0
54,MEURTHE-ET-MOSELLE,304,LAXOU,Parti socialiste,1993.0
54,MEURTHE-ET-MOSELLE,323,LONGWY,Parti socialiste,1602.0
54,MEURTHE-ET-MOSELLE,329,LUNEVILLE,Parti socialiste,3297.0
54,MEURTHE-ET-MOSELLE,382,MONT-SAINT-MARTIN,Parti socialiste,830.0
54,MEURTHE-ET-MOSELLE,395,NANCY,Parti socialiste,9969.0
54,MEURTHE-ET-MOSELLE,431,PONT-A-MOUSSON,Parti socialiste,1896.0
54,MEURTHE-ET-MOSELLE,482,SAINT-MAX,Parti socialiste,1700.0
54,MEURTHE-ET-MOSELLE,528,TOUL,Parti socialiste,2068.0
54,MEURTHE-ET-MOSELLE,547,VANDOEUVRE-LES-NANCY,Parti socialiste,4414.0
54,MEURTHE-ET-MOSELLE,578,VILLERS-LES-NANCY,Parti socialiste,2832.0
54,MEURTHE-ET-MOSELLE,580,VILLERUPT,Parti socialiste,1248.0
55,MEUSE,029,BAR-LE-DUC,Parti socialiste,3414.0
55,MEUSE,545,VERDUN,Parti socialiste,3872.0
56,MORBIHAN,007,AURAY,Parti socialiste,1575.0
56,MORBIHAN,083,HENNEBONT,Parti socialiste,2899.0
56,MORBIHAN,098,LANESTER,Parti socialiste,3726.0
56,MORBIHAN,121,LORIENT,Parti socialiste,12499.0
56,MORBIHAN,162,PLOEMEUR,Parti socialiste,2892.0
56,MORBIHAN,178,PONTIVY,Parti socialiste,2594.0
56,MORBIHAN,260,VANNES,Parti socialiste,5849.0
57,MOSELLE,058,BEHREN-LES-FORBACH,Parti socialiste,826.0
57,MOSELLE,160,CREUTZWALD,Parti socialiste,0.0
57,MOSELLE,206,FAMECK,Parti socialiste,1732.0
57,MOSELLE,221,FLORANGE,Parti socialiste,1735.0
57,MOSELLE,227,FORBACH,Parti socialiste,2577.0
57,MOSELLE,240,FREYMING-MERLEBACH,Parti socialiste,3948.0
57,MOSELLE,283,HAGONDANGE,Parti socialiste,1062.0
57,MOSELLE,306,HAYANGE,Parti socialiste,2476.0
57,MOSELLE,332,HOMBOURG-HAUT,Parti socialiste,1302.0
57,MOSELLE,433,MAIZIERES-LES-METZ,Parti socialiste,1570.0
57,MOSELLE,447,MARLY,Parti socialiste,1390.0
57,MOSELLE,463,METZ,Parti socialiste,13099.0
57,MOSELLE,480,MONTIGNY-LES-METZ,Parti socialiste,3174.0
57,MOSELLE,491,MOYEUVRE-GRANDE,Parti socialiste,1983.0
57,MOSELLE,591,ROMBAS,Parti socialiste,0.0
57,MOSELLE,606,SAINT-AVOLD,Parti socialiste,1761.0
57,MOSELLE,630,SARREBOURG,Parti socialiste,596.0
57,MOSELLE,631,SARREGUEMINES,Parti socialiste,1954.0
57,MOSELLE,660,STIRING-WENDEL,Parti socialiste,1868.0
57,MOSELLE,672,THIONVILLE,Parti socialiste,5976.0
57,MOSELLE,683,UCKANGE,Parti socialiste,1213.0
57,MOSELLE,751,WOIPPY,Parti socialiste,1645.0
57,MOSELLE,757,YUTZ,Parti socialiste,2424.0
58,NIEVRE,086,COSNE-COURS-SUR-LOIRE,Parti socialiste,2940.0
58,NIEVRE,194,NEVERS,Parti socialiste,9205.0
58,NIEVRE,303,VARENNES-VAUZELLES,Parti socialiste,2003.0
59,NORD,008,ANICHE,Parti socialiste,1056.0
59,NORD,009,VILLENEUVE-D'ASCQ,Parti socialiste,10157.0
59,NORD,014,ANZIN,Parti socialiste,0.0
59,NORD,017,ARMENTIERES,Parti socialiste,5421.0
59,NORD,033,AULNOYE-AYMERIES,Parti socialiste,1301.0
59,NORD,043,BAILLEUL,Parti socialiste,3793.0
59,NORD,112,BRUAY-SUR-L'ESCAUT,Parti socialiste,0.0
59,NORD,122,CAMBRAI,Parti socialiste,5644.0
59,NORD,131,CAPPELLE-LA-GRANDE,Parti socialiste,2440.0
59,NORD,139,CAUDRY,Parti socialiste,3088.0
59,NORD,152,COMINES,Parti socialiste,1077.0
59,NORD,153,CONDE-SUR-L'ESCAUT,Parti socialiste,2268.0
59,NORD,155,COUDEKERQUE-BRANCHE,Parti socialiste,6728.0
59,NORD,163,CROIX,Parti socialiste,1948.0
59,NORD,172,DENAIN,Parti socialiste,1861.0
59,NORD,178,DOUAI,Parti socialiste,4694.0
59,NORD,179,DOUCHY-LES-MINES,Parti socialiste,1204.0
59,NORD,183,DUNKERQUE,Parti socialiste,12822.0
59,NORD,205,ESCAUDAIN,Parti socialiste,960.0
59,NORD,220,FACHES-THUMESNIL,Parti socialiste,3404.0
59,NORD,249,FOURMIES,Parti socialiste,3355.0
59,NORD,271,GRANDE-SYNTHE,Parti socialiste,4626.0
59,NORD,273,GRAVELINES,Parti socialiste,4041.0
59,NORD,279,HALLUIN,Parti socialiste,3099.0
59,NORD,286,HAUBOURDIN,Parti socialiste,2277.0
59,NORD,291,HAUTMONT,Parti socialiste,1656.0
59,NORD,295,HAZEBROUCK,Parti socialiste,4137.0
59,NORD,299,HEM,Parti socialiste,3364.0
59,NORD,324,JEUMONT,Parti socialiste,1467.0
59,NORD,328,LAMBERSART,Parti socialiste,3855.0
59,NORD,350,LILLE,Parti socialiste,22485.0
59,NORD,355,LOMME,Parti socialiste,6373.0
59,NORD,360,LOOS,Parti socialiste,3506.0
59,NORD,367,LYS-LEZ-LANNOY,Parti socialiste,2255.0
59,NORD,368,LA MADELEINE,Parti socialiste,2713.0
59,NORD,378,MARCQ-EN-BAROEUL,Parti socialiste,3785.0
59,NORD,383,MARLY,Parti socialiste,1249.0
59,NORD,392,MAUBEUGE,Parti socialiste,4169.0
59,NORD,400,MERVILLE,Parti socialiste,2029.0
59,NORD,410,MONS-EN-BAROEUL,Parti socialiste,3509.0
59,NORD,421,MOUVAUX,Parti socialiste,1589.0
59,NORD,426,NEUVILLE-EN-FERRAIN,Parti socialiste,1956.0
59,NORD,447,ONNAING,Parti socialiste,851.0
59,NORD,491,RAISMES,Parti socialiste,0.0
59,NORD,507,RONCHIN,Parti socialiste,3617.0
59,NORD,508,RONCQ,Parti socialiste,1874.0
59,NORD,512,ROUBAIX,Parti socialiste,9885.0
59,NORD,526,SAINT-AMAND-LES-EAUX,Parti socialiste,0.0
59,NORD,527,SAINT-ANDRE-LEZ-LILLE,Parti socialiste,1618.0
59,NORD,540,SAINT-POL-SUR-MER,Parti socialiste,5477.0
59,NORD,544,SAINT-SAULVE,Parti socialiste,1401.0
59,NORD,560,SECLIN,Parti socialiste,1449.0
59,NORD,569,SIN-LE-NOBLE,Parti socialiste,1958.0
59,NORD,574,SOMAIN,Parti socialiste,1196.0
59,NORD,599,TOURCOING,Parti socialiste,12658.0
59,NORD,606,VALENCIENNES,Parti socialiste,3711.0
59,NORD,616,VIEUX-CONDE,Parti socialiste,976.0
59,NORD,646,WASQUEHAL,Parti socialiste,871.0
59,NORD,648,WATTIGNIES,Parti socialiste,2108.0
59,NORD,650,WATTRELOS,Parti socialiste,9012.0
59,NORD,654,WAZIERS,Parti socialiste,981.0
60,OISE,057,BEAUVAIS,Parti socialiste,0.0
60,OISE,141,CHANTILLY,Parti socialiste,1205.0
60,OISE,159,COMPIEGNE,Parti socialiste,1375.0
60,OISE,175,CREIL,Parti socialiste,4985.0
60,OISE,176,CREPY-EN-VALOIS,Parti socialiste,0.0
